,0,1,2,3,4,5,6,7,8,9,10
252,0.0468,0.0353,0.0823,0.0425,0.019,0.0204,0.047,0.0593,0.0629,0.0661,0.0416
253,0.054,0.0323,0.0854,0.0356,0.0197,0.0216,0.0501,0.07,0.0672,0.0706,0.0434
254,0.0494,0.0438,0.119,0.0489,0.0222,0.0218,0.0494,0.0746,0.0714,0.0688,0.0419
255,0.0519,0.0427,0.1244,0.0494,0.0205,0.0218,0.0526,0.0688,0.0746,0.0683,0.0416
256,0.0511,0.0443,0.1718,0.0466,0.0195,0.0219,0.0503,0.0682,0.0747,0.0639,0.0408
257,0.048,0.044,0.1637,0.0479,0.0187,0.0218,0.0511,0.0714,0.0749,0.0658,0.0442
258,0.0378,0.0405,0.1618,0.0479,0.018,0.0194,0.0451,0.0708,0.0684,0.0644,0.039
259,0.0309,0.036,0.0694,0.0468,0.0149,0.0157,0.0385,0.0605,0.0614,0.0525,0.034
260,0.0194,0.0346,0.0547,0.0487,0.0123,0.0135,0.0319,0.0472,0.0503,0.0457,0.0259
261,0.0063,0.0307,0.0603,0.0488,0.01,0.0113,0.025,0.04,0.0449,0.041,0.0213
262,0.0037,0.0266,0.0518,0.0392,0.0082,0.0082,0.0176,0.0313,0.0342,0.0358,0.0179
263,0.0037,0.0213,0.0333,0.0307,0.0021,0.0052,0.0121,0.0124,0.0132,0.0283,0.0053
264,0.0037,0.0207,0.0187,0.0204,0.0,0.0031,0.0083,0.0,0.0,0.0212,0.0
265,0.0037,0.0174,0.0127,0.0162,0.0,0.0019,0.0064,0.0,0.0,0.0216,0.0
266,0.0037,0.018,0.014,0.0141,0.0,0.0016,0.0054,0.0,0.0,0.0219,0.0
267,0.0037,0.0201,0.0195,0.0147,0.0,0.0018,0.0075,0.0,0.0,0.0263,0.0
268,0.0037,0.0317,0.0363,0.0222,0.0,0.0035,0.0101,0.0,0.0,0.0211,0.0
269,0.0319,0.0623,0.0935,0.0476,0.0219,0.0096,0.0224,0.007,0.0103,0.0227,0.0169
270,0.1186,0.0844,0.1262,0.0729,0.071,0.0186,0.0459,0.0269,0.0324,0.0397,0.0457
271,0.3672,0.1629,0.1685,0.1315,0.1175,0.0259,0.0808,0.056,0.0498,0.0525,0.0778
272,0.3834,0.3253,0.1551,0.2876,0.1301,0.0261,0.0838,0.06,0.0589,0.0504,0.205
273,0.0976,0.3289,0.1511,0.1062,0.1585,0.0428,0.0696,0.0486,0.056,0.0484,0.0728
274,0.0569,0.2905,0.0865,0.0699,0.043,0.0439,0.0589,0.0513,0.0565,0.0526,0.055
275,0.0528,0.0643,0.0778,0.0647,0.0247,0.0459,0.0525,0.0565,0.0631,0.0681,0.0381
276,0.0535,0.0554,0.0773,0.0656,0.0215,0.0359,0.055,0.0626,0.0675,0.0759,0.0386
277,0.0501,0.057,0.0855,0.0563,0.0204,0.0225,0.0542,0.0637,0.0719,0.0722,0.04
278,0.0574,0.0505,0.079,0.0633,0.0188,0.0529,0.0754,0.0864,0.0934,0.1205,0.0469
279,0.0549,0.0464,0.0963,0.0601,0.0183,0.1665,0.1538,0.1168,0.1289,0.5675,0.0483
280,0.0422,0.0469,0.1684,0.0594,0.0134,0.1489,0.2242,0.1252,0.129,0.6357,0.0403
281,0.0408,0.0596,0.1066,0.0625,0.0148,0.1795,0.2292,0.1344,0.1321,0.6748,0.0444
282,0.0304,0.0536,0.0605,0.0559,0.0146,0.1475,0.0693,0.1273,0.1166,0.5564,0.0362
283,0.0231,0.0321,0.0491,0.0567,0.0078,0.0471,0.0506,0.055,0.0683,0.1147,0.024
284,0.0141,0.033,0.0401,0.0456,0.0053,0.0339,0.032,0.0349,0.0427,0.0633,0.0154
285,0.0096,0.0333,0.0399,0.0479,0.0051,0.0287,0.0264,0.0347,0.0336,0.0562,0.0154
286,0.0039,0.028,0.0332,0.0383,0.0044,0.022,0.02,0.0252,0.0309,0.0488,0.0144
287,0.0039,0.0216,0.0227,0.024,0.0032,0.0132,0.0128,0.0212,0.0315,0.0381,0.0088
288,0.0038,0.0051,0.0183,0.0132,0.0015,0.0112,0.0087,0.0129,0.0223,0.0283,0.0052
289,0.0037,0.0078,0.0143,0.0104,0.0013,0.0068,0.0081,0.0074,0.0157,0.0219,0.029
290,0.0037,0.0183,0.0153,0.0136,0.0016,0.0024,0.0437,0.007,0.0117,0.0226,0.0095
291,0.0037,0.0229,0.0185,0.0144,0.0031,0.0025,0.0093,0.0039,0.0099,0.0218,0.0216
292,0.0131,0.0344,0.0364,0.0229,0.0099,0.0047,0.0122,0.0052,0.0121,0.0215,0.0215
293,0.0518,0.0667,0.0901,0.0488,0.0343,0.0127,0.0255,0.0126,0.0183,0.0261,0.0514
294,0.1241,0.0862,0.13,0.0789,0.0801,0.0229,0.0484,0.0266,0.0337,0.0423,0.0505
295,0.3371,0.2676,0.1593,0.1234,0.1458,0.0427,0.0644,0.0577,0.0525,0.0519,0.111
296,0.3025,0.3706,0.1583,0.3046,0.1614,0.0532,0.0776,0.0671,0.0618,0.0479,0.2066
297,0.0609,0.4049,0.1506,0.1048,0.1636,0.04,0.0819,0.0481,0.0577,0.0432,0.1666
298,0.0585,0.2342,0.2197,0.0689,0.0568,0.0345,0.0636,0.0469,0.0578,0.0504,0.0656
299,0.0563,0.0455,0.1958,0.0623,0.027,0.0368,0.0562,0.0573,0.0634,0.0674,0.0503
300,0.056,0.0438,0.1001,0.0621,0.0219,0.0423,0.0578,0.0723,0.0692,0.0769,0.0572
301,0.0557,0.0472,0.0831,0.0639,0.0225,0.0478,0.0626,0.0683,0.0753,0.0821,0.0453
302,0.0525,0.0464,0.0876,0.0654,0.021,0.0689,0.2305,0.0904,0.0982,0.1852,0.0489
303,0.0558,0.0395,0.1806,0.0682,0.02,0.1636,0.2172,0.1128,0.1349,0.5221,0.0848
304,0.0552,0.0328,0.1832,0.0693,0.0188,0.1752,0.2233,0.2017,0.1725,0.6427,0.0835
305,0.0583,0.0338,0.2136,0.0722,0.0209,0.2373,0.2117,0.2294,0.193,0.6611,0.0732
306,0.0449,0.0282,0.0824,0.0606,0.0188,0.2086,0.2138,0.2027,0.1584,0.6183,0.0643
307,0.0326,0.0274,0.0519,0.0696,0.0131,0.0793,0.1011,0.074,0.1089,0.2819,0.0346
308,0.0222,0.0214,0.0469,0.0592,0.0078,0.049,0.0386,0.0571,0.073,0.0745,0.0267
309,0.0051,0.0187,0.0552,0.0521,0.0024,0.0405,0.0294,0.0185,0.0206,0.0641,0.007
310,0.0037,0.0149,0.0455,0.0352,0.0,0.0252,0.0204,0.0,0.0,0.0525,0.0
311,0.0037,0.009,0.0285,0.0205,0.0,0.0161,0.0142,0.0,0.0,0.0403,0.0
312,0.0037,0.005,0.0208,0.0127,0.0,0.0119,0.0081,0.0,0.0,0.0289,0.0027
313,0.0037,0.0041,0.0166,0.0079,0.0,0.009,0.0182,0.0,0.0,0.022,0.0027
314,0.0037,0.0049,0.0178,0.0074,0.0,0.0083,0.0223,0.0,0.0,0.021,0.0027
315,0.0037,0.0085,0.024,0.009,0.0,0.0083,0.011,0.0,0.0,0.0187,0.0027
316,0.0037,0.025,0.0419,0.0187,0.0,0.0087,0.0112,0.0,0.0,0.0208,0.0027
317,0.0421,0.0716,0.0955,0.0501,0.026,0.0112,0.0239,0.0088,0.0137,0.0242,0.0235
318,0.1217,0.0894,0.1203,0.0828,0.0775,0.0196,0.0476,0.0279,0.0332,0.043,0.0449
319,0.3315,0.2687,0.1428,0.1458,0.113,0.0422,0.081,0.0582,0.0525,0.0557,0.0964
320,0.3618,0.2767,0.1654,0.3879,0.1281,0.053,0.0874,0.0662,0.0608,0.0529,0.1331
321,0.0662,0.1556,0.1411,0.3146,0.1237,0.0406,0.0752,0.0498,0.0559,0.0485,0.0904
322,0.0577,0.0013,0.2281,0.1077,0.0529,0.0391,0.0603,0.0513,0.0569,0.0501,0.0427
323,0.0573,0.0184,0.2095,0.0744,0.0275,0.0429,0.0571,0.0569,0.0653,0.0695,0.0364
324,0.0577,0.0482,0.118,0.0717,0.0233,0.0478,0.0601,0.0666,0.0694,0.0754,0.0389
325,0.0583,0.052,0.0845,0.073,0.0227,0.0527,0.0636,0.0773,0.0795,0.0837,0.0417
326,0.0553,0.0492,0.1561,0.0706,0.0206,0.0761,0.0784,0.0899,0.0964,0.1546,0.0433
327,0.0577,0.045,0.1836,0.0628,0.0197,0.1453,0.1822,0.1282,0.1279,0.5588,0.0446
328,0.0578,0.0463,0.1938,0.0581,0.0183,0.0663,0.219,0.2325,0.166,0.6498,0.0546
329,0.0595,0.0537,0.2358,0.0725,0.0221,0.0651,0.232,0.2707,0.1728,0.6823,0.0557
330,0.0471,0.043,0.2107,0.0594,0.0213,0.0454,0.2123,0.2065,0.1464,0.6124,0.0486
331,0.0323,0.0507,0.075,0.0561,0.0138,0.0313,0.1017,0.0881,0.0806,0.2693,0.034
332,0.0234,0.0338,0.0339,0.0515,0.0088,0.0251,0.0384,0.0624,0.0683,0.0697,0.0249
333,0.0113,0.0308,0.0363,0.0487,0.0076,0.0231,0.0282,0.0501,0.0548,0.0582,0.0202
334,0.0041,0.0266,0.0369,0.0351,0.0084,0.0182,0.0199,0.0401,0.0461,0.0487,0.0193
335,0.0044,0.0219,0.0254,0.0257,0.0038,0.0129,0.0141,0.0291,0.0358,0.0389,0.0117
336,0.0038,0.0177,0.0158,0.0184,0.0018,0.0088,0.0097,0.0168,0.0223,0.0301,0.0073
337,0.0037,0.017,0.0142,0.0155,0.0016,0.0061,0.0082,0.0102,0.0152,0.0215,0.0057
338,0.0037,0.0169,0.016,0.0152,0.0017,0.0039,0.0073,0.0062,0.0113,0.0205,0.005
339,0.0039,0.0217,0.0197,0.0158,0.003,0.0032,0.0334,0.0051,0.01,0.0193,0.0068
340,0.0065,0.0342,0.0349,0.0256,0.0088,0.0039,0.0121,0.0052,0.0119,0.0215,0.0127
341,0.051,0.063,0.0863,0.0489,0.0345,0.0084,0.0223,0.0127,0.0183,0.0282,0.0301
342,0.0958,0.0899,0.1541,0.0815,0.0734,0.0204,0.0475,0.0257,0.0323,0.0413,0.0431
343,0.2524,0.2452,0.1632,0.1644,0.1243,0.0431,0.0813,0.04,0.0365,0.0579,0.0947
344,0.3282,0.2681,0.1739,0.2006,0.1096,0.0543,0.0844,0.0474,0.0454,0.0514,0.1036
345,0.3108,0.2012,0.1444,0.0856,0.0753,0.0428,0.0721,0.0461,0.0506,0.0475,0.0559
346,0.086,0.0642,0.0918,0.0836,0.04,0.0407,0.0629,0.0429,0.0497,0.0702,0.0417
347,0.0469,0.0523,0.0877,0.0799,0.0224,0.0435,0.0598,0.0419,0.0503,0.0724,0.0305
348,0.0603,0.0503,0.081,0.075,0.0232,0.0497,0.06,0.0625,0.0702,0.0699,0.0395
349,0.0554,0.0557,0.0954,0.0728,0.0224,0.0538,0.064,0.071,0.0734,0.0289,0.038
350,0.0489,0.0492,0.1326,0.072,0.0158,0.0699,0.0915,0.0695,0.0777,0.0289,0.0345
351,0.0037,0.0382,0.1809,0.062,0.0,0.0936,0.1944,0.0,0.0,0.0289,0.0027
352,0.0037,0.0373,0.1817,0.0765,0.0,0.1229,0.2236,0.0,0.0,0.0289,0.0027
353,0.0037,0.0391,0.2469,0.0837,0.0,0.2467,0.2215,0.0,0.0,0.0289,0.0027
354,0.0037,0.0334,0.2598,0.0772,0.0,0.2846,0.2117,0.0,0.0,0.0289,0.0027
355,0.0037,0.0278,0.0661,0.0761,0.0,0.1589,0.0961,0.0,0.0,0.0289,0.0027
356,0.0037,0.0244,0.0512,0.1256,0.0,0.0492,0.0419,0.0,0.0,0.0289,0.0027
357,0.0037,0.0208,0.0525,0.0718,0.0,0.0391,0.0306,0.0,0.0,0.0289,0.0027
358,0.0037,0.0033,0.038,0.0086,0.0001,0.0113,0.0236,0.0003,0.0004,0.0289,0.0028
359,0.0038,0.0,0.0264,0.0,0.0034,0.0068,0.0171,0.0237,0.0295,0.0289,0.0108
360,0.0038,0.0,0.0161,0.0,0.0024,0.0068,0.0106,0.018,0.0226,0.0289,0.0222
361,0.0037,0.0,0.0124,0.0,0.002,0.0068,0.0082,0.011,0.0151,0.0289,0.0082
362,0.0037,0.0,0.0133,0.0,0.0019,0.0068,0.0079,0.0079,0.0115,0.0289,0.0033
363,0.0038,0.0,0.0162,0.0,0.0032,0.0068,0.0145,0.0057,0.0111,0.0289,0.0123
364,0.0104,0.0,0.0303,0.0,0.0084,0.0068,0.0119,0.0061,0.0114,0.0289,0.0158
365,0.048,0.022,0.0737,0.018,0.0341,0.009,0.0215,0.0128,0.0196,0.0289,0.0288
366,0.068,0.0803,0.12,0.0767,0.0594,0.0213,0.045,0.0226,0.0277,0.0289,0.0594
367,0.0668,0.144,0.1277,0.102,0.1479,0.0416,0.078,0.052,0.0506,0.0289,0.0779
368,0.0418,0.0927,0.1426,0.1067,0.0559,0.0543,0.0834,0.0373,0.033,0.0289,0.1009
369,0.0507,0.0667,0.131,0.0778,0.0452,0.0378,0.0672,0.0336,0.0398,0.0289,0.036
370,0.0508,0.0649,0.0922,0.0687,0.0348,0.0329,0.0646,0.0479,0.0555,0.0289,0.0451
371,0.0386,0.0586,0.1005,0.0691,0.0164,0.045,0.0651,0.0184,0.022,0.0289,0.014
372,0.0302,0.0577,0.1515,0.0717,0.0118,0.0493,0.0692,0.0188,0.0217,0.0289,0.0116
373,0.0454,0.0515,0.1675,0.061,0.0171,0.0493,0.0749,0.0569,0.0571,0.0289,0.0305
374,0.0566,0.0486,0.2108,0.0683,0.0203,0.1051,0.1275,0.0857,0.1218,0.0289,0.0451
375,0.0572,0.0444,0.2082,0.0762,0.0198,0.1757,0.2336,0.1508,0.1461,0.0289,0.0502
376,0.036,0.0418,0.2055,0.079,0.0133,0.0846,0.2174,0.0852,0.0538,0.0289,0.0219
377,0.0316,0.0389,0.1468,0.105,0.0108,0.1298,0.2239,0.075,0.0412,0.0289,0.0162
378,0.0249,0.0362,0.0622,0.077,0.0111,0.1345,0.2103,0.0416,0.0283,0.0289,0.0126
379,0.0167,0.0328,0.0642,0.0718,0.0064,0.0561,0.1152,0.0166,0.028,0.0289,0.0086
380,0.0124,0.0282,0.0521,0.0577,0.0041,0.0424,0.0413,0.0122,0.0262,0.0289,0.0059
381,0.012,0.024,0.0452,0.049,0.0039,0.0356,0.0386,0.0118,0.0195,0.0289,0.005
382,0.0069,0.0186,0.0417,0.0423,0.0028,0.0306,0.0265,0.0087,0.0103,0.0289,0.0048
383,0.0039,0.0139,0.0322,0.0343,0.003,0.0237,0.0197,0.0074,0.0084,0.0289,0.0036
384,0.0039,0.009,0.0237,0.0199,0.0011,0.0166,0.0123,0.0052,0.0059,0.0172,0.0018
385,0.0038,0.0067,0.0195,0.011,0.0008,0.0118,0.0097,0.0036,0.0039,0.0115,0.0018
386,0.0037,0.0057,0.0176,0.007,0.0007,0.0101,0.0072,0.0034,0.0032,0.0098,0.0009
387,0.0037,0.0065,0.0195,0.0071,0.001,0.0091,0.0186,0.002,0.0025,0.0063,0.0006
388,0.0037,0.0116,0.0225,0.011,0.0016,0.009,0.0087,0.0016,0.0022,0.0069,0.0011
389,0.0045,0.0233,0.0345,0.02,0.0036,0.0096,0.0115,0.002,0.0026,0.0113,0.0018
390,0.0103,0.0295,0.0453,0.0289,0.0047,0.0149,0.0186,0.0029,0.004,0.018,0.0068
391,0.0156,0.0363,0.051,0.0387,0.0066,0.0229,0.0277,0.0042,0.0065,0.0264,0.0045
392,0.0176,0.0468,0.0641,0.045,0.0063,0.0299,0.0435,0.0064,0.0078,0.0389,0.0052
393,0.0206,0.0478,0.0788,0.0549,0.0082,0.041,0.0536,0.0085,0.0105,0.0512,0.0093
394,0.0231,0.0485,0.1425,0.064,0.0077,0.047,0.0585,0.0102,0.0127,0.0585,0.0113
395,0.0228,0.0475,0.1771,0.0683,0.0078,0.0514,0.0625,0.0118,0.0107,0.0642,0.0089
396,0.025,0.0511,0.1301,0.0687,0.0075,0.0547,0.0645,0.0134,0.013,0.0724,0.0086
397,0.0235,0.0523,0.1222,0.0675,0.0074,0.0577,0.0626,0.0134,0.0137,0.0823,0.0076
398,0.0242,0.0515,0.1744,0.0673,0.0081,0.0605,0.0636,0.0133,0.0148,0.0832,0.0148
399,0.0231,0.0506,0.17,0.0617,0.0075,0.0621,0.0649,0.0145,0.0143,0.0779,0.0091
400,0.0243,0.0517,0.1487,0.0618,0.0075,0.0599,0.0619,0.0151,0.0167,0.0836,0.0088
401,0.0252,0.0543,0.1896,0.0646,0.0076,0.057,0.0584,0.0161,0.0176,0.0887,0.0078
402,0.0196,0.043,0.168,0.0623,0.0088,0.0533,0.0528,0.0146,0.016,0.0782,0.0089
403,0.0147,0.0346,0.111,0.0515,0.0043,0.0407,0.0384,0.0145,0.0133,0.0518,0.0054
404,0.0118,0.0274,0.0543,0.046,0.004,0.0383,0.0296,0.0101,0.0094,0.0409,0.0064
405,0.0115,0.0257,0.051,0.0481,0.0042,0.0356,0.0317,0.0103,0.0108,0.0386,0.0065
406,0.0101,0.0237,0.0493,0.043,0.0039,0.0311,0.0291,0.009,0.0084,0.036,0.0043
407,0.0046,0.0144,0.035,0.0258,0.0155,0.0248,0.0211,0.0278,0.0305,0.0258,0.0133
408,0.0031,0.0096,0.0259,0.0162,0.0191,0.0174,0.0152,0.0278,0.0294,0.0167,0.0121
409,0.0021,0.0064,0.0202,0.0093,0.0186,0.0124,0.01,0.021,0.0194,0.011,0.0074
410,0.0016,0.0047,0.0166,0.0061,0.0172,0.0104,0.0114,0.0203,0.0177,0.0099,0.0058
411,0.001,0.0041,0.0137,0.0053,0.0147,0.0095,0.0063,0.0164,0.0114,0.0055,0.0042
412,0.0011,0.0061,0.0166,0.0081,0.0156,0.0083,0.0074,0.0133,0.0087,0.0045,0.0046
413,0.0014,0.0119,0.0199,0.0132,0.0214,0.0086,0.0082,0.0134,0.0096,0.0062,0.0072
414,0.0023,0.0153,0.0245,0.0188,0.0239,0.0116,0.0155,0.0155,0.0139,0.0105,0.0126
415,0.007,0.019,0.0258,0.0255,0.0241,0.0163,0.0181,0.0191,0.0207,0.0149,0.0142
416,0.0228,0.0255,0.0312,0.0291,0.0252,0.023,0.0246,0.025,0.0283,0.0226,0.0241
417,0.0348,0.0384,0.0402,0.0405,0.0254,0.0294,0.0361,0.0349,0.0403,0.0347,0.0363
418,0.0435,0.0372,0.0691,0.0515,0.026,0.0369,0.047,0.0459,0.0527,0.0459,0.0438
419,0.053,0.0419,0.0737,0.0564,0.0293,0.0427,0.0504,0.0504,0.0579,0.0543,0.0442
420,0.0476,0.043,0.0791,0.0589,0.0353,0.0489,0.0513,0.0539,0.0645,0.0588,0.0424
421,0.0521,0.037,0.075,0.047,0.0343,0.0474,0.0501,0.0639,0.0665,0.0655,0.0403
422,0.0544,0.0401,0.1412,0.0515,0.0334,0.0495,0.0479,0.0631,0.0761,0.0673,0.0444
423,0.0524,0.045,0.1324,0.0565,0.0266,0.0499,0.0517,0.0688,0.0758,0.0682,0.0439
424,0.0528,0.047,0.1557,0.0542,0.0283,0.0531,0.05,0.0641,0.0754,0.0677,0.0432
425,0.0496,0.0491,0.181,0.0521,0.0277,0.05,0.0474,0.0654,0.0795,0.0694,0.0462
426,0.0398,0.0398,0.1555,0.0484,0.0257,0.0454,0.0453,0.0658,0.0717,0.0631,0.0406
427,0.0316,0.0333,0.0793,0.0471,0.0261,0.0402,0.0385,0.0558,0.0613,0.0464,0.0345
428,0.0255,0.0285,0.0551,0.0451,0.0228,0.0329,0.0321,0.0464,0.0533,0.0413,0.0294
429,0.0185,0.0244,0.0521,0.0488,0.0231,0.0312,0.0299,0.0429,0.0479,0.0359,0.0255
430,0.0066,0.0194,0.0426,0.0378,0.0218,0.0228,0.0243,0.0347,0.0393,0.0264,0.0216
431,0.003,0.0128,0.03,0.0231,0.0195,0.0171,0.0165,0.0285,0.0283,0.0166,0.0124
432,0.0038,0.0089,0.0209,0.0139,0.0052,0.012,0.0102,0.0181,0.021,0.0094,0.009
433,0.0038,0.005,0.0166,0.008,0.0014,0.009,0.0093,0.0107,0.0117,0.0053,0.0055
434,0.0037,0.0047,0.0171,0.0058,0.0017,0.0083,0.0066,0.0081,0.0097,0.0044,0.0032
435,0.0041,0.0075,0.0171,0.0073,0.0021,0.008,0.0074,0.0054,0.0085,0.0047,0.0041
436,0.0054,0.0189,0.0278,0.0145,0.006,0.0086,0.0102,0.0055,0.0094,0.0092,0.0113
437,0.0298,0.0551,0.0525,0.0335,0.0216,0.0114,0.019,0.0105,0.016,0.0233,0.021
438,0.0524,0.0711,0.0661,0.0582,0.041,0.0167,0.0307,0.0187,0.0261,0.0391,0.0527
439,0.0432,0.0773,0.0635,0.0634,0.0403,0.0286,0.0489,0.0285,0.037,0.0574,0.0402
440,0.0459,0.0661,0.079,0.0641,0.0405,0.0355,0.0559,0.0357,0.0452,0.0607,0.0431
441,0.053,0.0643,0.084,0.0615,0.036,0.0374,0.0544,0.0389,0.0524,0.0598,0.0369
442,0.0621,0.058,0.0987,0.0669,0.0278,0.041,0.0577,0.0528,0.0608,0.0574,0.0805
443,0.0635,0.0527,0.1318,0.0659,0.0223,0.0432,0.0625,0.0588,0.0667,0.0611,0.0651
444,0.0616,0.05,0.1789,0.0656,0.0211,0.0474,0.0585,0.0633,0.07,0.0638,0.0428
445,0.0617,0.0536,0.1879,0.0687,0.0206,0.053,0.0642,0.0742,0.0758,0.0655,0.0563
446,0.0601,0.051,0.1812,0.0656,0.0225,0.0594,0.0702,0.082,0.0856,0.078,0.0482
447,0.0649,0.0462,0.1821,0.0655,0.0214,0.0712,0.0809,0.0996,0.0914,0.102,0.0461
448,0.0651,0.0421,0.1529,0.0709,0.0202,0.0708,0.1395,0.1053,0.091,0.128,0.0508
449,0.0574,0.0423,0.1584,0.0697,0.0299,0.076,0.2469,0.1008,0.0893,0.1774,0.0666
450,0.048,0.0374,0.0994,0.0669,0.0308,0.0648,0.0715,0.0799,0.0894,0.129,0.0637
451,0.0336,0.0325,0.0649,0.0647,0.0187,0.0475,0.0433,0.0654,0.0646,0.0506,0.0408
452,0.026,0.025,0.0521,0.0514,0.0097,0.0346,0.0339,0.0501,0.0545,0.0387,0.0355
453,0.0172,0.0208,0.0457,0.0453,0.0082,0.0299,0.0275,0.0423,0.044,0.032,0.0231
454,0.004,0.0167,0.0426,0.0397,0.0064,0.0223,0.0214,0.0322,0.0355,0.024,0.0244
455,0.0038,0.01,0.0366,0.0226,0.0037,0.0147,0.0166,0.023,0.0287,0.017,0.0166
456,0.0037,0.0059,0.0254,0.0138,0.0018,0.0107,0.0087,0.0144,0.0186,0.0102,0.0083
457,0.0037,0.0042,0.0174,0.0066,0.0043,0.0088,0.0093,0.0083,0.0118,0.0057,0.006
458,0.0037,0.0048,0.017,0.0062,0.0014,0.0079,0.0337,0.0056,0.0098,0.0051,0.0057
459,0.0038,0.0093,0.0224,0.0088,0.0033,0.0077,0.009,0.0042,0.009,0.0057,0.0063
460,0.0069,0.0253,0.0403,0.0179,0.0083,0.0088,0.0146,0.0049,0.0103,0.0103,0.0129
461,0.0537,0.072,0.0946,0.0526,0.0332,0.0116,0.0241,0.0122,0.0175,0.0244,0.032
462,0.1211,0.1018,0.1521,0.085,0.0822,0.0218,0.0489,0.028,0.0325,0.0451,0.0453
463,0.3615,0.2178,0.1713,0.1002,0.1618,0.0418,0.0872,0.0577,0.0515,0.0758,0.0934
464,0.4015,0.3095,0.1656,0.102,0.1723,0.054,0.0808,0.0663,0.0564,0.0848,0.1348
465,0.3776,0.2711,0.141,0.0811,0.1408,0.043,0.0795,0.0498,0.059,0.0714,0.0925
466,0.0698,0.0601,0.126,0.0741,0.046,0.0402,0.0587,0.0517,0.0586,0.0584,0.0423
467,0.0563,0.0507,0.0841,0.0696,0.0263,0.0435,0.057,0.0585,0.0642,0.0585,0.0366
468,0.0541,0.0495,0.0804,0.0745,0.021,0.0541,0.0566,0.0662,0.073,0.0583,0.0382
469,0.0284,0.0542,0.0903,0.0705,0.0091,0.0526,0.0607,0.0323,0.0351,0.0606,0.0196
470,0.0509,0.0468,0.0853,0.0695,0.0181,0.0655,0.0804,0.0899,0.0898,0.0738,0.0415
471,0.0438,0.0397,0.1641,0.0666,0.0134,0.1148,0.1939,0.0844,0.0862,0.1043,0.032
472,0.0328,0.0361,0.2217,0.0741,0.0117,0.2201,0.241,0.0622,0.0405,0.1485,0.0161
473,0.0325,0.0396,0.1791,0.0845,0.0111,0.2703,0.2222,0.0585,0.0396,0.1998,0.0164
474,0.0221,0.0326,0.0645,0.0731,0.0093,0.3457,0.2034,0.0421,0.0321,0.1777,0.0126
475,0.0141,0.028,0.0549,0.0728,0.0044,0.1885,0.0495,0.0158,0.022,0.0593,0.0095
476,0.0104,0.0224,0.049,0.0598,0.0031,0.046,0.0343,0.0122,0.012,0.0394,0.0064
477,0.0065,0.0194,0.0601,0.0506,0.0024,0.0388,0.0286,0.0097,0.0095,0.0338,0.0064
478,0.0037,0.0149,0.0448,0.0345,0.0021,0.0249,0.0196,0.0067,0.0076,0.0262,0.0051
479,0.0038,0.0089,0.0297,0.021,0.0032,0.016,0.0162,0.0234,0.027,0.0171,0.0099
480,0.0037,0.0056,0.0219,0.0115,0.0014,0.0117,0.009,0.0114,0.0155,0.0103,0.0058
481,0.0037,0.0042,0.0184,0.0071,0.0007,0.0088,0.0073,0.0028,0.0033,0.0062,0.0034
482,0.0037,0.0043,0.0188,0.0058,0.0009,0.0086,0.0194,0.0019,0.0023,0.0054,0.0032
483,0.0038,0.0096,0.0225,0.0086,0.0013,0.0078,0.0091,0.0011,0.0017,0.0053,0.0035
484,0.0068,0.0239,0.0408,0.0177,0.0031,0.0082,0.0134,0.0009,0.0025,0.0108,0.0046
485,0.0396,0.0727,0.0911,0.0505,0.0241,0.0114,0.0216,0.0076,0.0113,0.0253,0.0195
486,0.0904,0.0929,0.1244,0.0794,0.0711,0.0207,0.0484,0.0267,0.0318,0.0458,0.0422
487,0.3073,0.2205,0.1356,0.1044,0.1544,0.0442,0.0881,0.06,0.0497,0.0755,0.096
488,0.2815,0.2931,0.147,0.0975,0.1443,0.055,0.0723,0.065,0.054,0.0815,0.1232
489,0.0372,0.1165,0.1097,0.0897,0.0633,0.0428,0.041,0.0159,0.021,0.0701,0.0399
490,0.0483,0.0649,0.0803,0.0792,0.0341,0.0394,0.0845,0.0371,0.0401,0.0593,0.0351
491,0.0468,0.0528,0.086,0.0754,0.0231,0.0426,0.0616,0.047,0.0544,0.0588,0.0328
492,0.0333,0.0502,0.0834,0.0713,0.0127,0.0492,0.0568,0.0216,0.021,0.062,0.0142
493,0.0481,0.0499,0.0785,0.0668,0.0202,0.0522,0.0658,0.057,0.0671,0.0645,0.0363
494,0.0534,0.049,0.0748,0.067,0.0202,0.0696,0.0797,0.0874,0.0901,0.0762,0.0398
495,0.0423,0.045,0.0959,0.0687,0.015,0.0981,0.121,0.0815,0.089,0.1233,0.0322
496,0.0316,0.037,0.1331,0.0748,0.0106,0.2049,0.2651,0.0571,0.0385,0.1718,0.0158
497,0.0312,0.0351,0.155,0.0796,0.0106,0.277,0.2376,0.0616,0.036,0.2035,0.0159
498,0.023,0.0312,0.1658,0.07,0.0089,0.2395,0.2055,0.046,0.0313,0.1755,0.0132
499,0.0173,0.0265,0.0569,0.0736,0.0052,0.0954,0.0557,0.018,0.0177,0.0615,0.0093
500,0.0093,0.0218,0.0464,0.0656,0.003,0.0473,0.0377,0.0123,0.0124,0.0416,0.0072
501,0.0047,0.0204,0.0336,0.0539,0.0026,0.0398,0.0292,0.0099,0.0096,0.0357,0.0063
502,0.0038,0.0148,0.0274,0.0389,0.0032,0.0272,0.0218,0.0079,0.008,0.0309,0.0055
